node_id,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,feature_27,feature_28,feature_29,feature_30,feature_31,feature_32,feature_33,feature_34,feature_35,feature_36,feature_37,feature_38,feature_39,feature_40,feature_41,feature_42,feature_43,feature_44,feature_45,feature_46,feature_47,feature_48,feature_49,feature_50,cluster_id
node_11,82.23875082268592,58.17527626295716,41.3521497190227,44.912668868391,24.202283045548846,27.138651182142432,87.60885498254254,13.722713915296591,31.039838889224264,41.40734286601382,57.45826353520761,84.19649244432014,42.017727488847854,30.390867407063286,70.35498644106849,34.86771929594473,27.078577344408956,38.963900158897154,15.384322089665856,33.999704322181366,58.599902783912526,48.38714092762125,74.44916996806737,36.46024433177223,66.15184962207695,61.714878342681665,29.602192846920246,66.22953247649183,25.779270281500366,84.4126936839364,22.961345458507292,41.95017120711755,22.492842859800234,97.40355868203245,43.88768514243581,46.98093775714128,0.6764752062478259,74.06076824723458,17.965514598255872,64.62121841163723,29.519800074808288,45.19901379255565,12.875406135528443,54.47328180441307,55.84192552938983,14.465573928739047,79.394821199503,43.940910426333,54.09036005878163,47.83460220462636,3
node_12,7.3378711497179605,63.527513585997504,69.59701680569198,74.0952896649972,41.65861864583582,68.51284051943273,19.075988215369605,77.64323136560783,28.88625751321122,45.580569107869,73.58341359240313,28.5355245815042,39.461772010749826,72.2426879222602,67.685743882433,50.79712077202251,56.994966252765025,50.97615783297035,25.267827095281955,36.15990905642998,24.981016743290912,86.91358694154411,56.1073533568169,45.960126491700805,47.476259610011574,69.97893463811425,14.753429098736383,55.745686115570855,40.79353636802842,63.71576867474146,23.694821364416818,89.52000752911064,82.86191963124732,67.13646378193633,66.92140556776828,81.10326272523935,61.67186943674437,19.783365941235882,52.99765426501522,59.90053348963238,45.2150455525898,68.93990701120514,88.24486653949198,93.57065123083285,53.66358279586116,7.17985991966119,68.35592683777112,84.58640620558893,9.03798490893798,81.86922739424831,2
node_13,44.802870259683544,30.474278830185177,37.88896258899172,91.94950583939371,66.4763803269671,0.4807157241569229,75.10748248581316,52.12892790318146,69.73288560133429,75.45529983401846,43.89460156415471,16.431876662418098,32.450831698108914,45.54618564581691,70.25082959940771,29.362778250440424,20.930049609746476,69.32827527135835,85.20591644675208,44.976792871999656,22.350774388476893,45.478253962688264,0.4960449803464879,70.23541334182599,31.18944925116016,54.44672862392535,26.571835745697147,62.65347770043208,57.268706750254225,90.98742200495163,31.93710871156241,6.976375027512817,38.20931611162861,77.15577196382169,85.84796918107568,60.1873888168766,68.45527914988266,75.69502353751525,24.2857354824021,77.12561271122732,47.18141913487878,35.22935930194294,67.62051440283999,14.849559990666304,20.380097089989484,70.5201317610289,5.8468831177725455,50.47925644922584,39.23124003806108,35.88849489158696,5
node_14,33.68575700857056,59.06444852487572,31.904852911760976,30.305876924942226,86.91123116752792,79.63487626213492,28.490259968445486,43.6702430671282,58.93852474838417,40.692069556207336,22.65646158762005,26.94204786450051,70.92488048444467,80.03393411202077,7.019533557237535,35.18049397928585,28.94208872622239,65.90015771880434,23.804590431649387,22.3913726090829,78.29965546225222,32.86363166282511,59.30006679180689,22.34094514502607,9.596837868579344,13.72292256494831,84.2310115879753,69.6300505227294,74.64756017667315,39.56017597036502,65.9060645081245,32.92464133358005,40.335606327759024,77.04224597313807,9.703180170567592,19.101322072263844,24.641371402213807,24.98134091806552,28.442634420289796,62.52234716597391,49.01701419673913,90.80152774604059,76.84365740870493,26.970732552183307,33.95137828852453,35.16453750304672,52.994661947186565,36.136003415870846,69.83817719939981,42.92310478918773,4
node_15,40.38012542423133,97.98005109690797,78.37557805892688,100.0,24.46785504389593,54.38329594304499,91.09396951451929,27.547912372315036,25.637723422004164,74.67510275336438,54.85020118252276,67.55191625034684,19.50960407181496,66.81722131511683,21.48599800538178,27.801102664621236,36.500499869290685,78.32334985709441,53.648713159414534,55.40205532729067,48.279490623045405,75.2977800304936,40.323471260427496,75.44546071555975,38.85160618095955,45.34179782474348,46.04679766470626,37.46648948438759,62.70881299168329,46.717964804811054,34.35606647436755,78.98330064523134,54.527008519724156,50.28713940420227,84.31524668317884,67.39976632810409,8.004917393204874,71.1000993932318,48.011393729152665,46.893121999984345,16.72690064593141,93.9876094269697,55.091839685021974,54.15329778368202,93.84828626461962,89.13652000323543,38.62601899171128,44.604695268389,38.07163139164896,74.25591899942361,1
node_16,85.81859757430337,47.0975588394575,50.75644379221588,41.89322065032281,13.01945412556308,33.18995493705388,79.79937546749463,18.013003508932314,37.38718882562631,53.67373613571756,43.85813532196579,82.0391736387831,31.973100984454465,22.823963215113736,68.33865436203827,45.2034552041183,40.075983781135605,51.241654767053696,13.07506703575035,38.94369945117137,59.6376913833612,48.17081758811276,81.37579929464934,31.315998035542812,53.469413813675054,69.29113199119591,26.12424697454356,75.42893798751436,20.33208197528992,77.92868593124432,23.02010819553867,29.02241497365908,19.41331515976976,88.56911945728643,46.44730881155347,44.87317684746914,19.47491904363193,65.73523091463893,17.43311276196456,58.8662454490039,26.191051998155483,39.43303042645128,26.21404714423055,44.10858555610976,50.36959417811507,19.00688520286838,64.05512582209451,48.67744197839794,58.079863773283925,55.07648554613271,3
node_17,53.3625418563188,43.260732329409606,26.533400069300924,79.26122172465365,69.27663239756865,24.147978115845625,86.78611508169902,42.56906425451833,93.5056867032035,71.81943166744468,43.846142002751186,5.819851232426805,12.100266668612154,60.40310034375776,66.57300876283125,28.380394377710477,21.684411663624907,80.92193268557672,76.25180760119183,47.82279316544451,30.088460304838897,21.75027073619552,13.819717581130373,72.29125008785269,23.1515264906795,55.836186182760414,19.003363127732406,63.65215503692084,56.236898453764745,69.89732480046109,28.118255318695798,20.068765088108158,12.824275853677406,82.49493014663217,83.3417382076458,63.33789303172981,59.45288127691008,60.26671125103386,17.40898052468621,83.84210673836779,34.924529895480994,17.280278392002934,55.00589485588834,20.988756070693967,4.399210016151645,60.964843676430135,21.5771275220517,74.71213251500464,29.79427843590894,35.319625593525046,5
node_18,52.7006029393197,55.889133684010815,28.38954733035713,79.4827285037705,67.22651535532461,13.582425195246504,80.45880059979139,61.991923527717574,84.14881233645555,71.96959245877491,41.68259020621432,0.0,38.55906696797296,52.70803959676694,59.23441827736678,56.17587537741507,23.53850919275142,70.78009054318245,85.34131368663982,61.24278025778891,24.640506152166395,20.27836229501058,18.825085600398968,77.79875184052797,34.40646884095165,64.76170256685748,28.34584248970647,64.58237109514437,62.656475152368365,83.2015336975539,30.391564279204054,4.10881305275145,15.802451746964888,90.24117788849769,77.2330035481489,54.56386046768869,50.40036819989745,66.59172648844813,40.52990164382113,74.61269235996261,43.69539764474791,51.94884670328322,50.87628529266128,17.37625171200228,14.803521275311315,72.46914609177082,15.126739313973728,66.13800872274996,39.12701718702368,61.86015825950703,5
node_19,42.546526709148225,86.96870207248341,78.00462703563703,84.37682251083551,22.651648626537106,66.1061867351793,86.41492435583994,35.03942557811649,7.2673608671050705,78.40868043223708,66.49476959311187,76.40175392473313,4.206950938034403,68.75880905203576,36.506141976308434,22.909530930865305,15.146845976120149,71.12777824868483,69.94073786773244,56.21910252714058,36.79498193652264,77.24144797053115,38.26154340146026,67.94867368173814,58.053798201373006,37.57699060030189,56.75165102017249,46.28075834851097,77.79523759928377,46.764668705653946,31.806856334438258,81.77240101083814,33.48168282401589,56.07910314289191,73.08545054788534,69.44047478081188,15.634904878281983,86.79584713606073,62.482947218082565,34.72120938293427,25.835316224873182,69.72278588864349,66.57619885393903,41.909049916131735,82.52244328044792,88.59920889042874,14.131339781775496,29.51580565944505,33.99039398242858,70.95235766133094,1
node_20,82.39674975915874,55.420541611267076,62.3798066080885,50.79781504526021,17.659480361190607,34.885718094723735,79.60886549746276,25.569617319529947,35.618863764230944,34.05726104991034,61.848293589329614,82.62540000139207,20.326323181164614,44.53562956890159,64.71747436114849,45.45316901275128,30.624228479750677,47.71915872884801,26.944176167496305,20.62706795593912,53.97426820456704,41.4376625396925,89.09815593254802,43.91445180143508,48.963558405886715,69.26899996296268,6.759848966154307,69.54745214758601,27.181175856790837,100.0,20.105290361274218,40.37539552921632,16.67261659918965,87.32450188500158,56.57513604203581,44.7003165181108,6.936658837903364,61.454414259300684,34.39490818343547,95.52925013591249,25.5755774902608,23.904443867573242,13.484390732753042,57.06038202966546,47.76846558748472,17.16364301614647,79.84379037386029,50.27186013936097,53.46787447899635,53.26938849559538,3
node_21,20.435186526032183,60.194229060904696,17.18661420943761,9.909187264770035,83.03247047728124,96.67850533199427,38.7651571853587,39.28257022910781,74.41818952303042,53.218049316520094,25.150624687798732,28.42922771787037,67.88124741900455,49.898188857634764,10.199179495239092,21.01180019210642,45.85352546702822,62.34433298843958,12.562481474625018,22.74056956708965,74.34210640083478,37.843981287792715,57.23849373427436,30.611482125636062,12.015546735163227,18.89359519019068,62.88720182121044,78.15942307211557,72.98317136922125,36.23531453048554,52.19627121627702,25.73389905223612,21.41405542863304,87.7873131912064,11.69967190433491,5.180270472638002,24.157227795283276,6.105325065180912,27.06823089053723,67.36692844576054,28.712584290233877,82.33394551933733,74.11442257454215,42.7161087474338,32.459447700404915,34.3596379994708,54.67116391585167,25.07688441140219,68.53996973671951,42.92342536467477,4
node_22,33.352123295656355,21.743444624229593,24.009364135476947,10.744794719861835,10.5002445140569,20.13452595146385,26.006900831672255,85.81103415595348,3.7691740366743094,59.1212176782293,38.96725774570541,89.76463344857291,31.860877199487582,49.00316245058359,85.40938947878286,72.11103226819613,58.15124246530796,24.878999609655825,21.981965080583713,55.59402137674501,83.30002339346842,55.15584650478453,53.93016730312736,27.198306846235052,72.90867203108877,28.499025081157143,27.171146292796724,55.3223741272835,49.820125236482305,29.5435755767652,24.85266136518874,60.71533244543862,40.71553733052642,58.796051035423574,17.449518224812685,51.38323635003421,43.45734494556157,15.014360592006337,36.66250233035796,19.088239296937623,14.041697546309974,74.14202622721452,31.398508336050142,75.53271487749971,31.65010351708031,56.29881665050667,80.94389151809253,50.72170046291154,55.481752688226564,46.364828026754964,0
node_23,74.42189048621984,65.70953171096185,47.7529402055425,49.27344969849044,22.385589650106333,31.450817659058917,85.36799828835554,8.370189723576607,38.98948276953039,43.93607019744523,51.917178303269445,90.0749154982991,44.05558931369461,23.768000365792773,79.43482179180509,32.87749936689917,36.22875546993181,55.20880238523614,12.540830188662403,20.824444616861186,41.023784471270886,41.79466771805395,80.72339781196207,45.228796187485365,66.92953799120035,71.74661351988208,6.550212314440274,61.409214771380626,10.775371811812512,80.4386648655869,29.611831285028696,56.094592486547754,6.953182471252132,85.01022607445263,49.96435477082799,59.87209065616035,8.88929003170103,73.38932598764694,23.00173267107953,81.72872498823087,30.781445222590172,25.306395811580828,9.43288630363504,46.88847717739329,54.48038698736663,12.296602915211166,69.97184083426403,59.052284143879945,56.438577129736316,42.897177210824964,3
node_24,43.48509655952551,81.69177562177799,85.83454972371146,90.15929039090577,19.085360726809746,72.05113342277376,72.50022732913504,15.484505541974372,5.768301338149756,70.43319670131437,69.81796905027369,95.19670331020282,26.286198941629216,77.62814074834688,11.72172373059765,18.751085031384186,16.838993819213524,70.19919683250164,61.87062710701769,48.06850935995253,22.872040246873894,86.15932531398893,32.81366438789238,77.24193007061537,61.72345404361726,32.80047762130122,26.772082671597875,31.822196158090478,78.61642749408865,65.88441084116309,18.740618856126048,85.93955964785765,36.98881405561649,52.636642054686,100.0,47.91527704595814,21.381760548625714,88.92811526320148,68.9029348452282,37.576314400334056,23.6061701291038,70.38882660224935,61.75883600424194,49.93134915412644,86.48398176292503,70.13089420961339,25.150793529837586,34.703662914164035,38.887533191334605,69.10455361710626,1
node_25,39.97951472250337,54.98549433653727,26.31140235645246,80.64613384778197,66.32317318043293,32.20455880668274,62.39204436000345,74.09648412924105,90.01263262405573,75.7743317888185,43.57792835260838,14.081977264470648,35.66316817783039,58.49246186046982,65.12309331411937,31.347660284698176,19.569778563367322,75.58423267471584,87.19290821346272,61.125375359151384,28.482796646111172,8.261477044235274,16.718460336035427,84.70179408259013,19.270416579644113,53.0131704164292,40.917319414864586,61.914451898246334,55.93060972556027,79.63576259357242,18.740447864517968,0.0,15.937112608784862,88.90063912691048,87.53620656800992,61.89773153440301,63.84211512947625,67.3323602606201,18.89784952809235,86.6083360313883,49.904918193187314,46.685412898468385,61.02472339442414,19.423708119612915,26.114255160819017,77.60389122064106,16.411723360017636,51.19717154748931,28.323393062955564,35.18442796490653,5
node_26,36.659618670231026,53.615077138933295,16.07986030645731,22.090558202509367,63.7939323454511,87.39558662967413,39.87438910527803,25.12286480293878,66.7939288065805,50.19929478886018,0.0,16.390409560765516,61.12463950949342,55.19469054394119,18.803478135732668,26.207163844453525,26.36986499656083,47.72052057264425,16.660187262022944,8.414619399938129,74.47274787198577,26.502588468012227,73.10495739485918,18.584059290785227,0.0,30.924571637985885,82.18544400053955,88.36728827201837,78.09486448755634,37.84159288442001,69.90379169875017,18.610374035629928,37.26268057573081,85.7506267550226,19.52183314084992,38.91796277964607,29.77022814911232,8.050867304245587,24.31024030964783,42.49071763846243,38.15625899868737,78.13947738125316,71.20277775559853,38.56422711209986,24.174515215445794,49.343637991977126,57.2252519205302,31.37068869672109,57.30875489582738,43.99445764617107,4
node_27,86.19249508231134,44.570002844398566,52.03710294699229,39.490408079397106,3.6139637179767874,30.261716453900092,70.41850889948364,17.365675286070047,38.780424367306935,43.40221477821582,59.79883193237761,82.48947500582567,40.83139834870802,36.930482128238246,71.1229986439769,41.51536601029191,8.457848568987124,45.12092799312504,32.65054671918351,31.5206821384306,57.592601695887744,53.403081734813576,83.8969328131395,40.57003758857542,51.50585285876868,58.05256018534603,15.973725725235823,72.71406525868738,23.127307144132118,83.28411127874512,21.897241891101814,47.97958388959482,5.277134917223174,71.38049252257788,45.771306030566734,47.865101978290234,11.300996609895712,68.81459508139446,23.166460175462753,93.46408343102306,29.025129355379136,27.658812529979954,17.901630580194805,38.65469066655378,63.50018496037146,14.65057686198451,77.40605427353054,37.688248915520965,39.52115141807789,51.80413701925848,3
node_28,21.15387401841243,15.012318699886478,22.719313620563092,31.857988136082607,15.410066781165838,45.94899712155547,16.664921746397436,86.84836937498108,13.789751846939499,56.78641061427912,38.47883414225938,87.28794610411016,19.290465576609957,33.81094827740755,93.48422942539052,75.13486153974574,73.53696635322225,22.677431166727086,3.1723377208427834,61.96323549315313,100.0,60.81786574429857,55.574932119716834,30.295200859156587,71.73916179785132,29.340452806003547,26.447836389868733,52.94948864666432,56.33188081828635,35.13826439886989,22.6947518896141,59.006536656882524,38.47333414695502,61.23357078374001,19.516691534407997,43.90239396521019,53.422004966222765,26.53804415775565,27.015485650282443,9.01297202909842,16.388084367713553,89.60392020604377,37.1750409129411,76.74158125163879,28.58563434402267,76.439125286731,58.01099696336281,51.02312305038558,46.90005700282029,29.801762642548148,0
node_29,16.73576257417573,35.52049246057071,29.843710177128344,24.70011710651392,14.844043802723819,27.87672223119195,20.86831658098889,79.19951319606413,26.671850012961528,56.42243965142137,33.94008250367666,90.56232758014455,22.948886161418468,50.94964023182946,100.0,71.11981653689547,68.87890558625969,20.571603292278255,21.79884811834942,67.22232458952516,92.24875526291967,53.933423251974205,53.170234971553235,33.61239143081265,64.87829144231476,41.67980965816005,23.033050695395023,45.51283972047914,66.79768004859352,29.447177349686402,17.666633699124326,55.99004001284719,31.6473108051212,67.48184551122122,4.654121931300132,60.758677758756,41.215497384525705,12.012664311918835,33.49438689312436,25.461600313283697,2.285002822751439,92.89419991985116,51.98278458427265,63.88456363162831,31.888901721984272,59.224360355541464,74.22532644071921,57.804281467953565,42.59419981165819,46.850251410750076,0
node_30,27.117379657156295,54.06394445588693,76.75475839644069,69.79506727797065,29.715048882728524,79.47983459680405,30.723467184704297,80.56109012904673,17.694628742373357,41.77731448821621,63.78036739060654,26.829516798744837,35.398776117198594,64.16348280878066,63.84258574160994,63.41883646804017,62.02211766904324,52.88889455080111,46.94169902588834,35.679473874345575,21.661096127944276,77.495710461609,62.62487935328913,40.618319955346365,41.76547998495921,96.35309942712932,33.62493628539551,52.09499803543414,35.53877469987235,66.9764483534672,5.971776099587209,86.09491750883427,68.8086320569943,62.351433393531195,56.042690475905125,89.64606344671586,66.69327528776337,14.571608077967749,52.84677830993081,64.02775136628208,44.77760932911276,73.5908426937577,100.0,71.53154813885371,59.00485031207956,19.89389116744612,81.59702353040174,66.46933790976281,18.460051370045083,91.04055150478545,2
node_31,11.662201815842076,67.6804142316841,59.38728933884277,80.04453935817152,27.34739234196764,78.60963943476078,25.94563807719498,74.35008898931302,0.0,43.37456841920134,77.27753767623236,25.22775222759548,38.22636915318855,59.21177603425291,73.04465176728955,70.83187073064758,51.28717488531587,55.97517007515951,26.11048606449485,37.00349809550038,27.309229212420746,78.77821639378185,51.26567894799674,42.341332680995386,38.2624967806282,77.09606613786374,27.703098512938446,47.70803428007453,55.80159431803098,62.61706917760344,0.0,74.34939549684688,94.12233782306797,47.361330438019266,62.016831811676276,87.49643764019883,72.84621481933266,20.190812344784945,51.322987255811924,69.91616260421654,57.84165101457151,76.74640325623218,85.43190632204137,77.5793552594147,39.423594459878046,23.23915650938648,92.13448168409623,88.32463565924617,25.176615236550465,71.64270819531124,2
node_32,46.32504226522297,76.37784652131077,73.37778244739953,89.20375450333457,35.90911779711529,93.34874646433443,89.92102101877249,23.03307234348971,19.595746577186603,76.39089535019541,53.392508049935415,91.70799298796034,23.022356203634377,77.60332966152237,31.457579620255252,26.465168314172004,29.852787838236335,70.22795212613518,58.74936362412777,43.044000117755985,42.222448574842005,86.40753529314557,45.05779152302592,88.72389462450647,45.0860245349851,45.50548759873271,38.280775844454,31.013432313336157,75.3730524746263,57.010448093343484,26.225280030431925,81.39317184710093,28.56830773641044,50.62799528266621,89.64083418532205,64.54067980197189,23.357169027718804,85.58475938652569,60.27314951473884,31.509880056779313,26.73239317469126,76.88979869673881,63.54197125822348,48.46860861676508,64.28466328510666,81.86499859199202,18.30329073055286,28.035559311298897,35.42696248046921,66.37960228646111,1
node_33,88.07120003734325,56.443092166699344,62.77058944519816,30.99257062000615,24.076482988853712,38.90578358154293,71.27405877387129,11.517669579106236,22.470051872104975,45.122717979120836,44.756676169577254,72.76708702627258,25.528806059533775,46.657763151617615,63.96599269923756,58.44725695051656,23.681974130780176,32.536297629871896,12.336366110794716,33.99745188055337,48.622236395665034,39.127737588439025,84.4678178922703,43.00577381867101,65.38625854946316,72.16913687270583,8.169407360754004,52.47460827268054,20.935156060593904,88.9678694502195,14.18294681056415,35.512722579001554,19.57827649869059,89.36072133511217,50.437976789792096,51.56283870800295,13.52291247742806,62.602972477787795,33.914034736645156,90.12633783304712,11.641668340655823,17.818930771554044,0.9517393871269579,42.56516413354475,54.51978690268643,3.6595293966799485,64.66733083059835,38.23144780319022,53.60936018139795,45.815774451348254,3
